time,Open,High,Low,Close,Volume
2023-01-31 22:00:00+00:00,1.68617,1.72893,1.67564,1.70984,928770
2023-02-28 22:00:00+00:00,1.70998,1.74934,1.69712,1.73332,1262174
2023-03-31 21:00:00+00:00,1.73215,1.80838,1.71778,1.78215,541092
2023-05-31 21:00:00+00:00,1.77469,1.80078,1.73953,1.77764,904695
2023-06-30 21:00:00+00:00,1.77975,1.80704,1.74798,1.77146,2986514
2023-07-31 21:00:00+00:00,1.7695,1.84623,1.7691,1.81742,3208701
2023-08-31 21:00:00+00:00,1.81598,1.83201,1.75428,1.76296,2473195
2023-10-31 21:00:00+00:00,1.81606,1.82847,1.76588,1.7693,1434424
2023-11-30 22:00:00+00:00,1.76906,1.774,1.73836,1.74676,1467409
2024-01-31 22:00:00+00:00,1.769,1.78388,1.7442,1.77516,1356211
2024-02-29 22:00:00+00:00,1.77521,1.81001,1.76273,1.8043,1431427
2024-04-30 21:00:00+00:00,1.81116,1.81568,1.76238,1.76598,1609183
2024-05-31 21:00:00+00:00,1.7659,1.77016,1.7393,1.75866,1533116
2024-07-31 21:00:00+00:00,1.8194,1.8651,1.76522,1.76774,1848871
2024-09-30 21:00:00+00:00,1.754,1.82754,1.75314,1.82114,2061466
2024-10-31 21:00:00+00:00,1.8211,1.82461,1.77456,1.78562,2640507
